"","original_id","y","from_start","Afternoon","Evening","Morning","Night","Spring","Summer","Autumn","Winter","mu_s","max_s","sd_s","avg_acceleration","mu_c","max_c","sd_c","mu_a","max_a","sd_a","upwards","downwards"
"2771",4269,3,-0.693501828774541,0,0,1,0,0,0,0,1,0.122178881530465,0.202460105328999,-0.19566080698014,-0.637384593615883,0.0740645646863803,-0.0111437297986589,-0.475199822714108,-0.21404795790615,-0.219114833363618,-0.417117878972919,-0.0840351256910243,-0.338950005335441
"2772",4270,4,0.117581107591999,0,0,1,0,0,0,1,0,1.16832737450692,2.16145277388853,1.36398114883138,1.89459085684164,1.44368070872732,2.34808739898326,2.28602554539317,0.0463029838649393,0.0368743946547171,-0.394810281406124,0.0306943541880158,0.0286927039379485
"2773",4273,3,-1.26189354277516,1,0,0,0,1,0,0,0,-0.784300428312428,-1.16226741193406,-0.809759296679251,-0.161960018690918,-0.519225377893568,-0.797554106059299,-0.766374797814986,-0.241308878724064,-0.249071019621083,-0.405456162238168,-0.141399865630541,-0.44399077941355
"2774",4275,5,0.972386483497047,0,0,1,0,1,0,0,0,2.02437668102058,1.75940276586854,-0.664454728103149,0.303956064735547,1.84762279729239,1.75827961678778,-0.338093967071926,-0.22228112191156,-0.227284702342927,-0.259925626516926,-0.141399865630543,0.396335413211333
"2775",4276,4,-0.872193538192795,0,0,1,0,1,0,0,0,0.638921969992033,0.298567676967243,-0.760764822808835,-0.487965441496608,0.446448677582302,0.382061458331661,-0.305102226357415,-0.194562803093345,-0.202775095405001,-0.403703730653999,-0.3134940854491,0.133733478016056
"2776",4277,4,3.2459533394995,0,0,1,0,1,0,0,0,0.648624264110808,0.559659913251137,-0.544973081950823,0.10020267548199,0.818832790478226,0.775266646461981,-0.327749800220894,0.212429937574109,0.222058091519045,0.407001257048882,0.719071233462236,-0.654072327569774
"2777",4278,4,2.04136844728639,0,0,1,0,0,0,0,1,0.412261031115552,1.78503145163874,0.548071803538356,-0.50562406856525,0.907195122351836,0.775266646461981,-0.3390467620914,-0.0825917726197636,-0.0611640330969858,0.909615651259815,0.432247533764643,0.816498509523774
"2778",4279,5,-0.178971091017018,1,0,0,0,0,1,0,0,1.11987071913405,0.745467885085076,-0.568727876362374,0.15589526854463,0.566368985125058,0.382061458331661,-0.38758897902127,-0.499830228493951,-0.510506826958957,-0.551411958272959,-0.0266703857515197,-0.286429618296398
"2779",4280,3,0.724625992778831,0,0,1,0,1,0,0,0,-0.0819530015108932,0.131981219460955,1.434207071332,3.14699502278684,-0.0711021233916943,0.578664052396821,2.7339022447816,-0.0985092230302237,-0.107459957313068,-0.510996561212598,-0.198764605570058,-0.233909231257328
"2780",4281,3,-0.967242319798248,0,1,0,0,0,0,1,0,-0.287236004193461,-0.551984332031212,-0.416381432719659,0.221096353105768,-0.2667615725404,-0.404348917928979,-0.30598673833419,0.0458455858646387,0.0395976843144865,0.0277663499972428,0.202788574006568,-0.443990779413552
"2781",4282,5,-0.471087679817779,1,0,0,0,1,0,0,0,1.19716018075819,1.08344617867956,-0.0565359799283344,1.18009563852584,0.913506717485665,0.971869240527141,0.309927868919346,0.0378868606594087,0.0504908429535647,0.789742358541074,-0.25612934550958,1.18414121879716
"2782",4283,4,0.0941357414626532,0,0,1,0,0,0,0,1,0.458196186321958,0.452339791588432,0.590412584423865,0.0295681672074241,1.00186904935927,0.971869240527141,-0.612617273995796,0.0527980354692075,0.0450442636340257,-0.443107171755491,0.202788574006568,0.186253865055111
"2783",4284,2,0.564944039681668,1,0,0,0,1,0,0,0,-0.0427601184887209,-0.310113610074966,-0.612854806258021,-0.292362187813194,-0.361435499547838,-0.600951511994139,-0.447153114147799,0.00779007223963063,0.00147162907771326,-0.131473146991855,-0.600317785146693,0.133733478016057
"2784",4285,3,-0.433701825719634,1,0,0,0,0,1,0,0,-1.48226263743316,-1.6139729986338,-0.15098744712617,0.418057962717538,-0.607587709767177,-0.797554106059299,-0.3390467620914,1.23910548904879,1.29503421746824,2.70693928112288,3.01366083104298,-0.811633488686938
"2785",4287,4,4.17933237486506,0,0,1,0,0,0,0,1,0.524851495070156,0.287355126942782,-0.655241456875299,-0.050574832565641,0.913506717485665,0.775266646461981,-0.341917979615986,-0.178004995482464,-0.129246274591224,0.961129341092432,-0.485588305267655,1.13162083175811
"2786",4289,3,-1.0832018333569,0,0,1,0,0,0,0,1,0.372519995883279,0.181636798140713,-0.31299813580722,0.1694788278282,0.31390517977189,0.185458864266501,-0.346746997040673,0.0137362462435381,-0.0012516605820563,-0.533909100543631,-0.0840351256910253,0.133733478016055
"2787",4290,2,1.06299965529425,1,0,0,0,0,0,1,0,0.525399647280257,0.31298381271298,-0.19720560433969,0.310747844377332,-0.418239855752301,-0.404348917928979,0.459702456678192,-0.13519254265433,-0.0992900883337591,1.87515238541223,-0.887141484844286,1.49926354103149
"2788",4291,5,-0.073783772706982,1,0,0,0,0,1,0,0,-0.598312383425391,1.69052567286114,1.16005534260997,-2.92078090918407,-0.677015256239297,-0.207746323863819,1.07185433561781,-0.524712679710302,-0.535016433896882,-0.608099422699428,-0.600317785146679,-0.549031553491649
"2789",4292,4,0.868466482275084,0,0,1,0,0,0,0,1,-0.342654192634603,0.369046562835288,0.542436926580448,0.974983893343925,-0.24782678713891,-0.404348917928979,-0.341917979615986,-0.239845205123102,-0.249071019621083,-0.366509570699115,-0.256129345509581,0.133733478016057
"2790",4293,4,-0.549661339278288,0,0,1,0,0,0,0,1,0.124864827359956,-0.00897655227513597,-0.177306356793912,-0.852004830296296,0.0361949938834044,0.578664052396821,2.24934946538268,0.189742996759201,0.194825194921349,0.348496570062008,0.546977013643683,-0.601551940530716
"2791",4294,2,-0.724551097432323,1,0,0,0,0,0,1,0,-0.434469687826407,-0.838705254085305,-0.67831549071105,0.31618126809076,-0.708573231908444,-0.994156700124459,-0.766374797814986,-0.00757850057046885,-0.0203146882004429,-0.47612072922947,-0.141399865630543,-0.0763480701401653
"2792",4296,3,1.70236112622693,0,0,1,0,1,0,0,0,-0.185060432230763,-0.652897282251368,-0.735240933207544,-0.113059205270065,0.175050086827647,-0.0111437297986589,-0.362587758254152,-0.471837470875555,-0.480550640701492,-0.50633784621265,-0.198764605570068,-0.128868457179228
"2793",4297,2,0.597260625427522,1,0,0,0,0,0,0,1,-0.369787727034569,-0.68172955374284,-0.508421501627253,-0.585767068338316,-0.0395441477225473,-0.207746323863819,-0.3390467620914,-0.0532268210004664,-0.031207846839521,0.646671451478132,-0.657682525086212,0.553896574328497
"2794",4298,4,0.611201113396322,1,0,0,0,0,0,0,1,0.323844079626371,-0.0618357166761705,-0.651529734639268,-0.304587391168407,1.01449223962693,0.971869240527141,-0.361579549344986,-0.350718480395962,-0.360725895671633,-0.389020245762666,-0.198764605570062,-0.654072327569773
"2795",4300,5,-0.187842310633527,0,0,1,0,1,0,0,0,1.81925812400104,1.60563065124735,-0.0770651752995418,0.166762115971487,1.7213908946158,1.75827961678778,0.224755839001749,-0.229050612316009,-0.240901150641774,-0.494207433344398,-0.0840351256910253,0.0286927039379448
"2796",4301,3,-1.13833012668807,1,0,0,0,1,0,0,0,0.579776346522209,0.513207920292654,-0.121471525095465,-0.174185222046132,-0.140529669863814,-0.404348917928979,-0.766374797814986,-0.141504635058478,-0.131969564250993,0.0125456647279059,-0.3134940854491,0.186253865055112
"2797",4302,2,-0.908945733746903,1,0,0,0,0,0,1,0,-1.36884994516341,-1.09178852606601,0.248051101386937,-0.342621357162405,-0.708573231908444,-0.994156700124459,-0.766374797814986,-0.0596303930046746,-0.0638873227567553,0.194155020102755,0.0306943541880137,-0.759113101647882
"2798",4303,3,0.474330867884469,1,0,0,0,0,1,0,0,-0.342983083960664,-0.732986925283237,-0.821275321228073,0.222454709034125,-0.487667402224421,-0.600951511994139,-0.447153114147799,-0.225482907913664,-0.238177860982005,-0.527180134092115,-0.485588305267657,-0.286429618296387
"2799",4304,2,0.653022577302722,0,0,0,1,0,1,0,0,0.89507349777191,11.6280485802555,10.9635124675978,-10.2803533290225,-0.273073167674229,-0.404348917928979,-0.134993364162709,9.27577131353006,9.29061265855156,2.92650436531769,6.22608626765605,5.64837411711689
"2800",4306,4,1.13206843659421,0,0,1,0,1,0,0,0,0.262286586432105,0.151202733788603,-0.380897187377473,0.0173429638522115,0.995557454225445,0.971869240527141,-0.383308777414361,-0.472203389275796,-0.483273930361262,-0.528511682274803,0.0306943541879819,-0.286429618296411
"2801",4307,3,-0.507206216827852,0,0,1,0,0,0,0,1,-0.590967143810047,0.080723847920558,0.88142688741313,-0.808537440588871,0.111934135489353,-0.0111437297986589,-0.30598673833419,-0.00300452056746303,-0.0094215295613648,-0.237141099851849,-0.0840351256910213,-0.338950005335438
"2802",4310,3,0.128353302840617,1,0,0,0,1,0,0,0,0.13094931689207,-0.303706438632416,-0.500798860354079,-0.917205914857434,0.00463701821425743,-0.0111437297986589,-0.194620334342079,-0.203619283499296,-0.202775095405001,-0.347377173046547,0.14542383406705,-0.181388844218275
"2803",4311,5,-1.19345842001923,1,0,0,0,1,0,0,0,0.239538269712942,1.10747307158913,0.738767160021429,-0.73518622045759,-0.134218074729986,-0.207746323863819,-0.612617273995796,-0.202613007898635,-0.20822167472454,-0.213024693802352,-0.313494085449099,0.133733478016056
"2804",4313,4,1.08391038724745,0,0,1,0,0,0,0,1,0.497224623681101,0.0582987478716342,-0.744565776647192,-0.195918916899844,0.105622540355525,0.185458864266501,-0.315830963343753,-0.435245630851509,-0.442424585464719,-0.412374215070298,0.26015331394606,-0.0238276831011345
"2805",4314,2,-0.23600035998029,1,0,0,0,1,0,0,0,-0.126134069644979,-0.561595089195036,-0.767421793614676,-0.130717832338706,-0.632834090302493,-0.600951511994139,-0.0811254686260907,-0.259147400735787,-0.26813404723947,-0.45571449898273,-0.198764605570062,-0.0763480701401653
"2806",4315,4,1.00660404487501,0,0,1,0,0,0,0,1,0.968471078704343,0.513207920292654,-0.786216316195415,-0.136151256052134,0.762028434273764,0.578664052396821,-0.404089829150223,-0.285127607152859,-0.279027205878548,0.03301461587527,0.260153313946087,0.396335413211332
"2807",4316,3,1.83479576193053,1,0,0,0,0,1,0,0,-0.394509391710093,-0.55358612489185,-0.283928063710424,0.70195435174416,-0.329877523878691,-0.600951511994139,-0.766374797814986,-0.231703520717752,-0.249071019621083,-0.673576610450635,-0.600317785146691,-0.601551940530715
"2808",4317,4,-1.19409207856326,0,0,1,0,0,0,0,1,0.0320078429689628,0.972922471295584,0.824767899392099,0.423491386430967,0.0677529695525487,-0.0111437297986589,-0.427337924910728,-0.0968625902291416,-0.0965667986739896,0.338117381008202,0.43224753376464,-0.443990779413554
"2809",4321,5,1.42418502539497,0,0,1,0,0,0,1,0,1.25044057557995,0.692608720684041,-0.86072194104746,0.106994455123776,0.528499414322083,0.578664052396821,-0.112788376527539,-0.303880925165183,-0.314429971455551,-0.504240728194305,0.0880590941275302,-0.0238276831011103
"2810",4322,3,-1.00526183244043,1,0,0,0,1,0,0,0,-0.622376265448795,-0.370981738779186,1.34834496453402,0.015984607923854,-0.108971694194667,-0.207746323863819,-0.37802485856109,-0.11945805144399,-0.0965667986739896,1.04937135495893,1.35008337279694,-0.601551940530718
"2811",4324,2,0.621339650100904,0,1,0,0,0,0,1,0,-0.736885262138751,-0.997282747288406,-0.585631249015516,0.430283166072752,-0.519225377893568,-0.797554106059299,-0.766374797814986,0.0447478306639174,0.0395976843144865,-0.2127977579179,-0.600317785146693,-0.0238276831011093
"2812",4325,4,0.653656235846758,0,0,1,0,1,0,0,0,0.183188222514629,-0.214006038436722,-0.696842913106967,0.127369794049132,0.0929993500878669,-0.0111437297986589,-0.404089829150223,-0.210846171904046,-0.219114833363618,-0.335040110914071,0.0880590941275322,-0.0238276831011084
"2813",4327,3,0.71955672442654,0,0,1,0,0,0,1,0,0.317978850978297,1.75619918014727,2.178399994436,3.24887171741361,1.5257314454671,1.95488221085294,1.74944853544546,-0.141413155458418,-0.0965667986739896,1.8293853797051,1.57954233255502,-0.811633488686938
"2814",4328,4,-0.00344767431894608,0,0,1,0,1,0,0,0,-0.259554317583396,-0.737792303865149,-0.92789667934481,-0.132076188267064,0.219231252764452,-0.0111437297986589,-0.50940629936915,-0.23023984711679,-0.240901150641774,-0.464938617069036,-0.198764605570062,-0.443990779413552
"2815",4329,3,-0.508473533915924,1,0,0,0,0,1,0,0,0.314909198601736,-0.0474195809304334,-0.75351182652007,0.199362658252055,-0.184710835800619,-0.207746323863819,0.0212687246444677,0.046028545064759,0.0368743946547171,-0.334174447791447,-0.198764605570062,-0.338950005335442
"2816",4331,5,-0.445107679512288,0,0,1,0,1,0,0,0,1.29418312194595,1.19557167892418,0.209270860894913,-0.669985135896452,1.25433285471244,1.56167702272262,0.623321522948456,0.318088875643543,0.320096519270748,0.045287393643637,0.20278857400657,-0.759113101647884
"2817",4332,4,0.373579159382688,0,0,1,0,1,0,0,0,0.744550900878364,0.277744369778957,-0.766886987179239,0.0404350146342805,0.837767575879716,0.971869240527141,0.272935705945622,-0.531665129314871,-0.540463013216422,-0.576215933805028,-0.313494085449056,-0.128868457179188
"2818",4333,3,-1.16937939534585,0,0,1,0,0,0,0,1,-1.02778964003899,-0.535966403424838,1.75414974738106,0.416699606789181,-0.083725313659352,-0.207746323863819,-0.373848932699258,-0.0629236586068388,-0.0502708744579076,0.359305238006684,0.26015331394609,-0.496511166452606
"2819",4334,5,0.109343546519526,0,0,1,0,0,0,1,0,2.0468509216347,1.83148344459723,-0.380278902284492,-0.411897509508614,1.09023138123288,1.1684718345923,0.191290253186577,0.0167550730455219,0.00964149805702185,-0.329157668085157,0.0306943541880137,0.133733478016057
"2820",4335,4,-0.223327189099563,0,0,1,0,1,0,0,0,0.943146446597708,0.359435805671464,-0.947044313338539,-0.178260289831203,0.875637146682689,0.971869240527141,-0.248487419993357,-0.225208469113484,-0.227284702342927,-0.088721147847157,-0.0840351256910233,0.448855800250389
"2821",4336,3,-0.334217434305926,1,0,0,0,0,0,1,0,-0.228528902491718,-0.390203253106835,-0.246605106928516,0.0105511842104258,-0.531848568161225,-0.797554106059299,-0.552710779953193,0.0129129298429971,0.00419491873748282,-0.275460610770852,-0.370858825388619,0.0286927039379466
"2822",4337,3,-0.290494994767417,1,0,0,0,0,0,0,1,-0.418025121523397,-0.508735924794003,0.395749558609367,-0.269270137031124,-0.273073167674229,-0.0111437297986589,0.890874649471077,0.313514895640537,0.30375678131213,-0.238921601150739,-0.19876460557006,0.291294639133223
"2823",4338,1,0.565577698225704,0,0,0,1,0,1,0,0,-4.58255672253954,-2.5478182363854,0.903758358472129,1.2697471297974,-6.57835670636962,-7.08883711614442,-0.766374797814986,5.54450138627807,5.56242911432708,3.22465572047437,4.10359088989382,2.28706934661729
"2824",4339,4,1.92477527518369,0,0,0,1,0,0,1,0,1.17715262508953,0.617324456234084,-0.943267004610968,-0.0695918155626399,0.995557454225445,0.775266646461981,-0.766374797814986,-0.311656691170293,-0.308983392136012,-0.0629951224795407,0.374882793825127,0.238774252094169
"2825",4341,2,-1.34870476330814,1,0,0,0,0,1,0,0,-1.1824781937293,-1.58514072714233,-0.714975104866081,-0.118492628983493,-1.22612403288244,-0.994156700124459,0.648609298327608,-0.484370176083791,-0.49144379934057,-0.608377246125248,-0.772412004965255,-0.496511166452609
"2826",4342,2,0.0510469604681808,1,0,0,0,0,0,0,1,-1.88636044671911,-1.93753515648256,-0.225088016055609,-0.0179742902850719,-0.2667615725404,-0.404348917928979,-0.362587758254152,-0.014073552174737,-0.0284845571797515,-0.498724089385387,-0.428223565328136,-0.233909231257331
"2827",4345,2,0.599161601059631,1,0,0,0,0,1,0,0,-1.15172685474267,-0.66410983227583,-0.05144425143162,-0.0234077139985001,-0.847428324852687,-0.994156700124459,-0.38758897902127,-0.176358362681382,-0.178265488467075,-0.336377963606865,-0.829776744904768,-0.181388844218275
"2828",4346,4,-0.447642313688434,0,0,1,0,1,0,0,0,1.26650143533589,1.58480734405907,2.23425530182966,-2.50512399510681,0.774651624541422,1.56167702272262,2.6173750490572,-0.22228112191156,-0.235454571322235,-0.567329699368791,-0.370858825388618,-0.286429618296386
"2829",4347,3,1.49452112378301,0,0,1,0,0,0,1,0,0.248966487726667,-0.181970181223974,-0.75388596407186,-0.0301994936402852,0.0298833987495756,-0.0111437297986589,-0.361579549344986,-0.217066784708133,-0.224561412683157,-0.513146213972846,-0.25612934550958,-0.391470392374495
"2830",4348,3,0.567478673857814,1,0,0,0,1,0,0,0,0.00591579776818768,-0.314918988656878,-0.582547703750172,0.263205386884836,0.402267511645497,0.185458864266501,-0.475199822714108,-0.233624592319014,-0.216391543703849,0.489623304689315,0.546977013643681,-0.391470392374496
"2831",4351,5,0.464825989723923,0,0,1,0,0,0,0,1,2.82572039696623,2.25595855266614,-0.845548373991601,-0.312737526738549,1.75926046541878,2.34808739898326,1.75025849758397,-0.520870536507777,-0.529569854577344,-0.59628442667664,-0.198764605570053,-0.181388844218267
"2832",4352,3,0.470528916620251,1,0,0,0,0,1,0,0,0.783086001248416,0.248912098287484,-0.891772700404571,-0.0791003070611393,0.806209600210569,0.578664052396821,-0.766374797814986,-0.50724007609882,-0.518676695938265,-0.634418362235391,-0.313494085449085,-0.233909231257307
"2833",4353,3,-1.25935890859901,0,0,1,0,0,0,1,0,0.35810359275764,0.461950548752257,-0.203822588150871,0.354215234084758,-0.386681880083154,-0.404348917928979,1.60688331251482,-0.100430294631486,-0.107459957313068,-0.265895888629061,-0.313494085449103,-0.128868457179223
"2834",4354,3,-1.05975646722756,1,0,0,0,1,0,0,0,0.476614100581329,0.410693177211861,-0.0758177402051395,-0.0628000359208542,0.0109486133480863,-0.0111437297986589,0.0124214404529997,0.0126384910428167,0.00691820839725229,-0.15939880273876,-0.0840351256910233,0.553896574328499
"2835",4355,4,-0.322177921969235,0,0,1,0,0,0,1,0,0.625601871286595,0.391471662884212,-0.163094002142476,0.226529776819196,0.377021131110182,0.185458864266501,-0.38758897902127,0.0309344110548399,0.0368743946547171,0.944512622449696,1.12062441303887,-0.496511166452604
"2836",4357,3,0.884941604420029,0,0,1,0,0,0,1,0,0.25373541195454,0.133583012321592,-0.233911461597266,0.341990030729544,0.351774750574864,0.185458864266501,-0.0811254686260907,-0.221549285111079,-0.219114833363618,-0.0590754810988486,0.145423834067053,-0.443990779413549
"2837",4359,2,0.950208434455775,1,0,0,0,0,0,1,0,-0.68333079121195,-0.902776968510801,-0.251596993567371,0.0472267942760661,-0.355123904414009,-0.600951511994139,-0.475199822714108,0.0509684434680052,0.0395976843144865,-0.480367153814439,-0.141399865630545,-0.0763480701401653
"2838",4361,3,-0.756234024634141,0,0,1,0,1,0,0,0,-0.505016877266317,-0.563196882055674,0.209790298351971,2.24504668635776,-0.860051515120345,-0.207746323863819,3.74123431953339,-0.199411221896531,-0.21094496438431,-0.333778243270538,-0.0840351256910253,-0.496511166452607
"2839",4363,3,-1.17254768806603,1,0,0,0,0,0,1,0,0.0383664086061265,-0.318122574378153,-0.784162242497777,0.214304573463983,-0.191022430934448,-0.207746323863819,0.245512623014357,-0.132356675052466,-0.107459957313068,1.08935536731102,0.891165453280793,-0.706592714608827
"2840",4364,2,-1.32906134844301,1,0,0,0,1,0,0,0,-1.03962972777716,-1.14785127618832,-0.27624261488958,0.149103488902844,-0.714884827042273,-0.797554106059299,-0.497015246051549,-0.208467702302483,-0.21094496438431,-0.158854468506967,-0.772412004965248,-0.128868457179219
"2841",4366,3,-0.763837927162577,0,0,1,0,1,0,0,0,-0.00422501811866815,-0.298901060050504,-0.71315435819276,0.164045404114772,0.086687754954038,-0.0111437297986589,-0.423750133220539,-0.197581629895329,-0.183712067786614,0.709482191565173,-0.77241200496525,0.658937348406608
"2842",4368,3,0.129620619928689,1,0,0,0,1,0,0,0,-0.411666555886233,-0.0938715738889176,0.644387444277546,0.597360945260668,-0.0774137185255232,-0.207746323863819,-0.362587758254152,-0.136015859054871,-0.09384350901422,1.58992817941009,-0.887141484844286,1.44674315399244
"2843",4370,3,-1.26125988423112,0,0,1,0,0,0,0,1,-1.53521414092885,-1.61237120577317,-0.125806193020712,-0.198635628756559,-0.462421021689105,-0.600951511994139,-0.373848932699258,-0.0282528901840549,-0.0175913985406734,0.43276892153152,0.489612273704162,-0.706592714608828
"2844",4371,3,-0.882965733441413,0,0,1,0,1,0,0,0,0.0636910407127605,-0.249245481370745,-0.882570536866118,0.269997166526621,0.345463155441035,0.382061458331661,-0.153336170568397,-0.525170077710603,-0.532293144237113,-0.495723860256795,-0.0840351256910216,-0.338950005335438
"2845",4372,3,-1.0274398814817,0,0,1,0,0,1,0,0,-0.979661875992181,0.769494777994636,3.87124669719712,-2.06094160653406,-0.860051515120345,-0.994156700124459,-0.423750133220539,-0.484827574084092,-0.49416708900034,-0.518780479898411,-0.198764605570067,-0.18138884421828
"2846",4374,3,0.0136611063700356,1,0,0,0,0,0,0,1,0.283774153068038,-0.033003445184697,-0.6928757163269,0.104277743267062,0.452760272716134,0.382061458331661,-0.475199822714108,0.115461561510387,0.110403215468494,-0.0322324317126171,-0.141399865630543,0.553896574328499
"2847",4377,3,-0.993855978647776,1,0,0,0,1,0,0,0,-0.0207792148636981,-0.364574567336637,-0.597796807691459,0.291730861380333,0.00463701821425743,-0.207746323863819,-0.404089829150223,0.0522491578688468,0.0423209739742561,-0.187493866139287,0.26015331394609,-0.181388844218274
"2848",4378,1,0.167640132570871,1,0,0,0,0,0,1,0,-1.15413872446711,-1.3913237910052,-0.410132941697867,0.135519929619274,-0.891609490789492,-0.797554106059299,0.282306087881519,-0.191086578291061,-0.197328516085462,-0.449254299101795,-0.0266703857515058,0.343815026172277
"2849",4381,3,0.21136257210938,1,0,0,0,1,0,0,0,0.5649762368495,0.0775202621992829,-0.860488479100966,0.00240104864028326,0.427513892180815,0.185458864266501,-0.766374797814986,0.0264519106518942,0.0450442636340257,0.86724718044136,1.17798915297839,-0.44399077941355
"2850",4383,3,-1.27013110384763,1,0,0,0,0,1,0,0,-0.593872350523579,-1.02451322591924,-0.725269034833004,0.0105511842104258,-0.449797831421448,-0.600951511994139,-0.353602521472956,1.86839365786232,1.91049768057615,1.87551729047875,2.26791921182924,-0.811633488686938
"2851",4385,4,3.38092260937925,0,0,1,0,0,0,0,1,-0.460561733027182,-0.151536116871864,0.586599750009888,0.188495810825199,0.156115301426158,0.578664052396821,0.71200420038488,0.285339178822021,0.273800595054666,-0.185108930486361,-0.19876460557006,-0.496511166452606
"2852",4387,3,-0.583245242112215,0,0,1,0,0,0,0,1,-0.380421879910516,-0.7313851324226,-0.456894383875562,-0.305945747096765,0.200296467362963,-0.0111437297986589,-0.423750133220539,0.037337983059048,0.0287045256754085,-0.03880892866018,-0.428223565328136,0.343815026172279
"2853",4390,3,0.304510378082724,1,0,0,0,1,0,0,0,-0.643754201642707,-0.729783339561962,0.451581440272093,0.0295681672074247,-0.165776050399133,-0.207746323863819,-0.400730082113818,-0.258507043535366,-0.26268746791993,-0.0937704498333719,0.0306943541880137,-0.181388844218275
"2854",4393,3,0.689774772856831,0,0,1,0,0,0,1,0,0.247486476759397,0.0470861978471722,-0.54171720756164,-0.171468510189418,0.465383462983791,0.382061458331661,-0.423750133220539,-0.447961295259865,-0.458764323423336,-0.53074656030378,-0.542953045207177,-0.391470392374504
"2855",4395,2,0.436945013786324,1,0,0,0,0,1,0,0,-0.631859298683531,-0.90918413995335,-0.477945930245718,0.570193826693527,-0.462421021689105,-0.404348917928979,0.581633022125735,-0.231977959517932,-0.238177860982005,-0.350357541886405,0.260153313946089,0.0812130909770017
"2856",4396,4,-0.619997437666324,1,0,0,0,1,0,0,0,0.515423277056431,0.407489591490586,0.00350644039822809,1.43274984120025,0.364397940842524,0.185458864266501,-0.362587758254152,0.0019353778357832,-0.00397495024182577,-0.382303723391401,-0.19876460557006,-0.0763480701401635
"2857",4397,4,2.44120698857333,0,0,1,0,0,1,0,0,0.806985437608789,0.85919517819033,-0.164553249472112,0.50906780991746,0.478006653251449,0.382061458331661,-0.227655694288112,-0.0400537585918098,-0.0121448192211344,1.59590953200302,-0.71504726502573,1.81438586326582
"2858",4399,4,1.31329478018861,0,0,1,0,1,0,0,0,0.0168788419701935,-0.0698446809793573,-0.429817916721699,-0.604784051335314,0.332839965173377,0.185458864266501,-0.338093967071926,-0.152573666665752,-0.148309302209611,0.453380807700927,0.546977013643681,-0.233909231257331
"2859",4400,2,0.132788912648871,1,0,0,0,0,1,0,0,0.0158921679920131,-0.266865202837756,-0.71317817566068,0.101561031410348,-0.437174641153787,-0.600951511994139,-0.341917979615986,-0.229233571516129,-0.232731281662466,-0.279844963743153,-0.256129345509581,0.133733478016056
"2860",4401,3,-0.718848170535996,0,0,1,0,1,0,0,0,0.520137386063294,0.553252741808588,0.145775210776706,0.822848029367937,0.553745794857401,0.382061458331661,-0.362587758254152,-0.0280699309839347,-0.0203146882004429,0.0867305856273047,-0.198764605570062,0.291294639133221
"2861",4403,5,0.524389892863341,0,0,1,0,0,1,0,0,2.14179088442407,1.81546551599085,-0.469913101356183,0.0268514553507097,1.76557206055261,1.95488221085294,0.559375567963022,-0.52270012850898,-0.532293144237113,-0.541829319091043,-0.542953045207177,-0.496511166452609
"2862",4404,2,-0.0344969429767277,0,0,1,0,0,0,1,0,-0.304064277043541,-0.864333939855503,-0.951524342256852,-0.138867967908849,-0.380370284949325,-0.600951511994139,-0.38758897902127,-0.228410255115588,-0.238177860982005,-0.448093113191094,0.0306943541880117,-0.286429618296387
"2863",4405,2,-0.09152621194,1,0,0,0,0,0,1,0,-0.296116069997087,-0.612852460735433,-0.561442681914223,-0.636026237687526,-0.468732616822934,-0.600951511994139,-0.38758897902127,-0.0228555937805081,-0.0203146882004429,0.0843289376752132,0.20278857400657,-0.391470392374494
"2864",4406,3,0.03900744813149,0,0,1,0,0,0,1,0,0.35656876656936,0.114361497993943,-0.666162740899495,-0.531432831204034,0.137180516024672,-0.0111437297986589,-0.3390467620914,-0.0312717169860388,-0.0284845571797515,-0.112899469186367,-0.0840351256910253,0.186253865055111
"2865",4408,4,-0.246138896684872,0,0,1,0,1,0,0,0,0.657942851682513,0.250513891148121,-0.636297412810134,0.422133030502609,0.54112260458974,0.382061458331661,-0.243006977660682,-0.260885513136929,-0.276303916218778,-0.655657812686324,-0.428223565328135,-0.391470392374495
"2866",4409,3,0.679002577608213,0,0,1,0,0,0,0,1,0.635687871952441,0.296965884106606,-0.519355796030181,-0.0750252392760674,0.47169505811762,0.382061458331661,-0.404089829150223,-0.306533833566926,-0.311706681795782,-0.33044238321192,-0.3134940854491,0.133733478016056
"2867",4410,2,-1.31005159212192,1,0,0,0,0,0,1,0,-0.705640586163033,-0.483107239023804,0.133291079825437,0.904349385069359,-0.998906608064588,-1.19075929418962,-0.3390467620914,-0.170961066277835,-0.183712067786614,-0.423135428899075,-0.370858825388619,-0.706592714608828
"2868",4411,5,-0.261346701741744,1,0,0,0,0,1,0,0,1.52188555002162,2.23513524547785,0.828714341862889,-0.827554423585869,1.04605021529608,1.36507442865746,0.337966146102889,-0.461500276068762,-0.461487613083106,-0.0190588229263765,-0.428223565328145,0.50137618728943
"2869",4412,3,-0.912114026467085,0,0,1,0,0,0,0,1,-0.103385752925816,-0.632073975063082,-0.95360691455198,-0.0193326462134294,-0.304631143343373,-0.404348917928979,-0.475199822714108,-0.517394311705493,-0.529569854577344,-0.560825588110589,-0.0840351256909928,-0.128868457179201
"2870",4413,2,-1.3201901288265,1,0,0,0,1,0,0,0,-1.80819394155881,-1.03252219022243,0.554644829718608,-1.40485569313761,-0.891609490789492,-0.994156700124459,-0.612617273995796,-0.211669488304587,-0.221838123023388,-0.457349584835514,-0.485588305267656,-0.181388844218275
